"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2020,11,"AA","American Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",322.00,26.00,9.94,1.00,13.44,0.69,0.94,0.00,2.00,1134.00,508.00,20.00,434.00,35.00,137.00,
2020,11,"AA","American Airlines Inc.","EYW","Key West, FL: Key West International",84.00,8.00,6.30,1.00,0.00,0.00,0.70,4.00,1.00,527.00,334.00,114.00,0.00,0.00,79.00,
2020,11,"AA","American Airlines Inc.","FAT","Fresno, CA: Fresno Yosemite International",75.00,15.00,6.07,0.00,7.36,0.00,1.57,0.00,0.00,551.00,168.00,0.00,165.00,0.00,218.00,
2020,11,"AA","American Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",402.00,38.00,17.35,1.00,14.73,0.00,4.92,0.00,0.00,1704.00,1116.00,15.00,384.00,0.00,189.00,
2020,11,"AA","American Airlines Inc.","GEG","Spokane, WA: Spokane International",118.00,17.00,7.69,0.00,8.14,0.00,1.17,0.00,0.00,826.00,427.00,0.00,230.00,0.00,169.00,
2020,11,"AA","American Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",80.00,8.00,6.87,0.00,0.38,0.00,0.76,0.00,0.00,323.00,289.00,0.00,9.00,0.00,25.00,
2020,11,"AA","American Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",29.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,24.00,0.00,0.00,0.00,0.00,
2020,11,"AA","American Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",116.00,21.00,11.48,0.00,7.15,0.00,2.36,0.00,0.00,1875.00,1186.00,0.00,282.00,0.00,407.00,
2020,11,"AA","American Airlines Inc.","IAD","Washington, DC: Washington Dulles International",58.00,10.00,5.19,0.00,3.35,0.00,1.46,0.00,0.00,481.00,305.00,0.00,96.00,0.00,80.00,
2020,11,"AA","American Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",237.00,35.00,16.05,0.00,15.60,0.00,3.35,0.00,0.00,1364.00,808.00,0.00,380.00,0.00,176.00,
2020,11,"AA","American Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",5.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,18.00,0.00,0.00,0.00,0.00,
2020,11,"AA","American Airlines Inc.","ILM","Wilmington, NC: Wilmington International",29.00,1.00,0.47,0.00,0.13,0.00,0.40,0.00,0.00,15.00,7.00,0.00,2.00,0.00,6.00,
2020,11,"AA","American Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",123.00,17.00,9.39,0.00,4.72,0.00,2.89,0.00,0.00,813.00,403.00,0.00,138.00,0.00,272.00,
2020,11,"AA","American Airlines Inc.","JAC","Jackson, WY: Jackson Hole",81.00,14.00,4.62,1.00,7.38,0.00,1.00,0.00,1.00,537.00,250.00,29.00,213.00,0.00,45.00,
2020,11,"AA","American Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",252.00,31.00,21.09,0.00,5.96,0.00,3.95,0.00,0.00,1277.00,924.00,0.00,181.00,0.00,172.00,
2020,11,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",334.00,26.00,17.18,0.00,8.64,0.00,0.18,0.00,0.00,1787.00,1488.00,0.00,260.00,0.00,39.00,
2020,11,"AA","American Airlines Inc.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",30.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,21.00,0.00,0.00,21.00,0.00,0.00,
2020,11,"AA","American Airlines Inc.","LAS","Las Vegas, NV: McCarran International",703.00,67.00,28.49,1.91,27.10,2.61,6.89,0.00,1.00,3040.00,1725.00,62.00,715.00,108.00,430.00,
2020,11,"AA","American Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",1175.00,86.00,51.31,0.83,24.19,1.79,7.88,0.00,1.00,6716.00,5004.00,30.00,736.00,130.00,816.00,
2020,11,"AA","American Airlines Inc.","LGA","New York, NY: LaGuardia",639.00,39.00,18.21,1.45,13.17,0.00,6.17,0.00,1.00,1928.00,818.00,64.00,507.00,0.00,539.00,
2020,11,"AA","American Airlines Inc.","LIH","Lihue, HI: Lihue Airport",34.00,2.00,1.85,0.00,0.15,0.00,0.00,0.00,0.00,142.00,136.00,0.00,6.00,0.00,0.00,
2020,11,"AA","American Airlines Inc.","MCI","Kansas City, MO: Kansas City International",33.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,48.00,29.00,0.00,19.00,0.00,0.00,
2020,11,"AA","American Airlines Inc.","MCO","Orlando, FL: Orlando International",847.00,77.00,42.89,0.53,20.86,1.45,11.27,0.00,0.00,3492.00,1853.00,17.00,626.00,58.00,938.00,
2020,11,"AA","American Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",3.00,1.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,18.00,12.00,0.00,6.00,0.00,0.00,
2020,11,"AA","American Airlines Inc.","MEM","Memphis, TN: Memphis International",52.00,1.00,0.95,0.00,0.00,0.00,0.05,0.00,0.00,19.00,18.00,0.00,0.00,0.00,1.00,
2020,11,"AA","American Airlines Inc.","MIA","Miami, FL: Miami International",2331.00,191.00,83.64,4.62,76.28,1.35,25.12,3.00,3.00,11010.00,6226.00,536.00,2232.00,35.00,1981.00,
2020,11,"AA","American Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",29.00,2.00,0.54,0.00,1.46,0.00,0.00,0.00,0.00,73.00,19.00,0.00,54.00,0.00,0.00,
2020,11,"AA","American Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",202.00,16.00,8.19,0.00,4.92,0.92,1.97,0.00,0.00,574.00,375.00,0.00,116.00,34.00,49.00,
2020,11,"AA","American Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",273.00,31.00,18.62,0.00,9.32,0.92,2.14,0.00,0.00,2413.00,1982.00,0.00,233.00,24.00,174.00,
2020,11,"AA","American Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"AA","American Airlines Inc.","OGG","Kahului, HI: Kahului Airport",83.00,12.00,8.36,0.00,3.20,0.00,0.43,0.00,0.00,887.00,766.00,0.00,89.00,0.00,32.00,
2020,11,"AA","American Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",64.00,16.00,7.98,0.00,4.55,0.00,3.48,0.00,0.00,1161.00,746.00,0.00,142.00,0.00,273.00,
2020,11,"AA","American Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",28.00,2.00,0.63,0.00,1.38,0.00,0.00,0.00,0.00,68.00,10.00,0.00,58.00,0.00,0.00,
2020,11,"AA","American Airlines Inc.","ONT","Ontario, CA: Ontario International",130.00,31.00,10.04,0.00,17.51,0.00,3.46,0.00,0.00,1000.00,345.00,0.00,447.00,0.00,208.00,
2020,11,"AA","American Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",1959.00,110.00,61.09,2.74,25.98,2.02,18.16,1.00,2.00,9464.00,4566.00,1258.00,791.00,52.00,2797.00,
2020,11,"AA","American Airlines Inc.","ORF","Norfolk, VA: Norfolk International",86.00,7.00,5.01,0.00,1.99,0.00,0.00,0.00,0.00,367.00,318.00,0.00,49.00,0.00,0.00,
2020,11,"AA","American Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",280.00,30.00,10.44,0.00,14.90,0.80,3.86,0.00,1.00,1014.00,424.00,0.00,317.00,36.00,237.00,
2020,11,"AA","American Airlines Inc.","PDX","Portland, OR: Portland International",198.00,23.00,10.71,1.82,8.82,0.24,1.41,0.00,1.00,1264.00,731.00,192.00,264.00,15.00,62.00,
2020,11,"AA","American Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",1791.00,131.00,54.63,4.00,47.37,1.01,23.99,2.00,2.00,7085.00,3470.00,107.00,1184.00,37.00,2287.00,
2020,11,"AA","American Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",2319.00,202.00,80.11,2.77,94.68,1.50,22.94,3.00,5.00,16453.00,11226.00,215.00,2544.00,57.00,2411.00,
2020,11,"AA","American Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",175.00,28.00,11.67,0.53,12.44,0.00,3.36,0.00,0.00,1107.00,475.00,29.00,307.00,0.00,296.00,
2020,11,"AA","American Airlines Inc.","PNS","Pensacola, FL: Pensacola International",5.00,1.00,0.36,0.00,0.00,0.00,0.64,0.00,0.00,25.00,9.00,0.00,0.00,0.00,16.00,
2020,11,"AA","American Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",76.00,16.00,8.40,0.00,5.33,0.00,2.27,0.00,0.00,540.00,361.00,0.00,125.00,0.00,54.00,
2020,11,"AA","American Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",57.00,2.00,1.42,0.00,0.58,0.00,0.00,0.00,0.00,32.00,23.00,0.00,9.00,0.00,0.00,
2020,11,"AA","American Airlines Inc.","PWM","Portland, ME: Portland International Jetport",49.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,48.00,0.00,0.00,48.00,0.00,0.00,
2020,11,"AA","American Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",268.00,30.00,14.53,0.00,13.20,0.00,2.27,0.00,0.00,892.00,543.00,0.00,289.00,0.00,60.00,
2020,11,"AA","American Airlines Inc.","RIC","Richmond, VA: Richmond International",114.00,18.00,7.44,0.00,9.68,0.00,0.89,0.00,0.00,1142.00,320.00,0.00,791.00,0.00,31.00,
2020,11,"AA","American Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",108.00,22.00,11.71,0.00,6.64,0.00,3.65,0.00,2.00,1224.00,620.00,0.00,320.00,0.00,284.00,
2020,11,"AA","American Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",338.00,39.00,18.12,1.75,16.23,0.00,2.90,0.00,1.00,1328.00,727.00,31.00,417.00,0.00,153.00,
2020,11,"AA","American Airlines Inc.","SAN","San Diego, CA: San Diego International",419.00,67.00,20.96,0.31,41.22,0.14,4.36,0.00,2.00,2285.00,994.00,17.00,998.00,4.00,272.00,
2020,11,"AA","American Airlines Inc.","SAT","San Antonio, TX: San Antonio International",320.00,40.00,14.39,0.98,17.75,0.61,6.28,0.00,0.00,2114.00,555.00,807.00,497.00,11.00,244.00,
2020,11,"AA","American Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",24.00,3.00,2.84,0.00,0.16,0.00,0.00,0.00,0.00,124.00,120.00,0.00,4.00,0.00,0.00,
2020,11,"AA","American Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",355.00,31.00,12.82,1.00,16.55,0.34,0.29,0.00,0.00,781.00,361.00,31.00,357.00,27.00,5.00,
2020,11,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",459.00,56.00,16.06,0.07,34.36,1.00,4.52,1.00,0.00,1852.00,730.00,1.00,895.00,46.00,180.00,
2020,11,"AA","American Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",144.00,21.00,6.82,0.00,9.79,0.00,4.38,0.00,0.00,951.00,371.00,0.00,261.00,0.00,319.00,
2020,11,"AA","American Airlines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",279.00,37.00,18.90,1.25,12.76,1.73,2.36,0.00,0.00,1357.00,886.00,56.00,265.00,62.00,88.00,
2020,11,"AA","American Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",164.00,27.00,6.40,0.00,17.33,0.00,3.27,0.00,0.00,906.00,250.00,0.00,419.00,0.00,237.00,
2020,11,"AA","American Airlines Inc.","SMF","Sacramento, CA: Sacramento International",200.00,37.00,17.06,0.00,12.96,1.00,5.98,0.00,0.00,1617.00,757.00,0.00,453.00,26.00,381.00,
2020,11,"AA","American Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",267.00,32.00,13.73,1.00,15.49,0.00,1.78,0.00,0.00,1082.00,607.00,33.00,378.00,0.00,64.00,
2020,11,"AA","American Airlines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",64.00,2.00,1.44,0.00,0.56,0.00,0.00,1.00,0.00,103.00,94.00,0.00,9.00,0.00,0.00,
2020,11,"AA","American Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",266.00,20.00,12.93,0.49,2.81,0.33,3.44,0.00,0.00,1002.00,568.00,26.00,131.00,8.00,269.00,
2020,11,"AA","American Airlines Inc.","STT","Charlotte Amalie, VI: Cyril E King",181.00,11.00,7.08,0.87,2.49,0.00,0.56,0.00,0.00,329.00,247.00,26.00,47.00,0.00,9.00,
2020,11,"AA","American Airlines Inc.","STX","Christiansted, VI: Henry E. Rohlsen",66.00,11.00,5.03,0.00,5.97,0.00,0.00,0.00,0.00,285.00,162.00,0.00,123.00,0.00,0.00,
2020,11,"AA","American Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",5.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,33.00,0.00,0.00,0.00,0.00,
2020,11,"AA","American Airlines Inc.","TPA","Tampa, FL: Tampa International",661.00,54.00,23.55,1.00,19.42,1.00,9.03,13.00,1.00,2794.00,1767.00,23.00,455.00,30.00,519.00,
2020,11,"AA","American Airlines Inc.","TUL","Tulsa, OK: Tulsa International",143.00,13.00,7.82,0.64,2.46,0.00,2.08,0.00,0.00,742.00,518.00,54.00,90.00,0.00,80.00,
2020,11,"AA","American Airlines Inc.","TUS","Tucson, AZ: Tucson International",161.00,20.00,7.54,0.42,11.95,0.00,0.09,0.00,0.00,743.00,359.00,34.00,345.00,0.00,5.00,
2020,11,"AA","American Airlines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",12.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,36.00,0.00,0.00,0.00,0.00,
2020,11,"AS","Alaska Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",30.00,3.00,1.75,0.00,1.25,0.00,0.00,0.00,0.00,78.00,50.00,0.00,28.00,0.00,0.00,
2020,11,"AS","Alaska Airlines Inc.","ADK","Adak Island, AK: Adak",8.00,5.00,0.79,0.94,2.52,0.00,0.75,3.00,0.00,271.00,64.00,57.00,115.00,0.00,35.00,
2020,11,"AS","Alaska Airlines Inc.","ADQ","Kodiak, AK: Kodiak Airport",42.00,7.00,2.53,0.85,2.95,0.00,0.67,5.00,0.00,259.00,107.00,22.00,101.00,0.00,29.00,
2020,11,"AS","Alaska Airlines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",683.00,136.00,19.73,3.68,58.59,9.86,44.14,25.00,1.00,6016.00,863.00,180.00,1848.00,488.00,2637.00,
2020,11,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",30.00,5.00,3.52,0.00,1.48,0.00,0.00,0.00,0.00,143.00,112.00,0.00,31.00,0.00,0.00,
2020,11,"AS","Alaska Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",86.00,5.00,2.69,0.00,1.31,0.00,1.00,0.00,0.00,203.00,123.00,0.00,30.00,0.00,50.00,
2020,11,"AS","Alaska Airlines Inc.","BET","Bethel, AK: Bethel Airport",42.00,14.00,6.83,0.00,5.77,0.00,1.40,1.00,0.00,761.00,421.00,0.00,194.00,0.00,146.00,
2020,11,"AS","Alaska Airlines Inc.","BNA","Nashville, TN: Nashville International",56.00,3.00,2.55,0.00,0.45,0.00,0.00,0.00,1.00,218.00,201.00,0.00,17.00,0.00,0.00,
2020,11,"AS","Alaska Airlines Inc.","BOI","Boise, ID: Boise Air Terminal",60.00,3.00,0.88,0.00,1.13,0.00,1.00,0.00,0.00,112.00,28.00,0.00,21.00,0.00,63.00,
2020,11,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",58.00,4.00,1.85,0.00,2.15,0.00,0.00,1.00,0.00,127.00,66.00,0.00,61.00,0.00,0.00,
2020,11,"AS","Alaska Airlines Inc.","BRW","Barrow, AK: Wiley Post/Will Rogers Memorial",29.00,9.00,2.74,0.00,5.44,0.00,0.82,1.00,0.00,346.00,138.00,0.00,134.00,0.00,74.00,
2020,11,"AS","Alaska Airlines Inc.","BUR","Burbank, CA: Bob Hope",59.00,3.00,2.65,0.00,0.35,0.00,0.00,1.00,0.00,95.00,89.00,0.00,6.00,0.00,0.00,
2020,11,"AS","Alaska Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",29.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,52.00,33.00,0.00,19.00,0.00,0.00,
2020,11,"AS","Alaska Airlines Inc.","CDB","Cold Bay, AK: Cold Bay Airport",16.00,6.00,0.32,0.00,1.49,0.81,3.38,0.00,6.00,235.00,7.00,0.00,38.00,27.00,163.00,
2020,11,"AS","Alaska Airlines Inc.","CDV","Cordova, AK: Merle K Mudhole Smith",58.00,9.00,3.01,0.00,3.62,1.00,1.37,2.00,3.00,340.00,116.00,0.00,151.00,21.00,52.00,
2020,11,"AS","Alaska Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"AS","Alaska Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",27.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,38.00,0.00,0.00,0.00,0.00,
2020,11,"AS","Alaska Airlines Inc.","DAL","Dallas, TX: Dallas Love Field",38.00,5.00,1.00,0.00,2.25,0.00,1.75,0.00,0.00,150.00,18.00,0.00,57.00,0.00,75.00,
2020,11,"AS","Alaska Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",74.00,6.00,4.00,0.00,1.00,0.00,1.00,0.00,0.00,316.00,214.00,0.00,22.00,0.00,80.00,
2020,11,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",139.00,12.00,3.38,0.00,6.09,0.00,2.53,0.00,0.00,395.00,119.00,0.00,172.00,0.00,104.00,
2020,11,"AS","Alaska Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",114.00,5.00,4.62,0.00,0.38,0.00,0.00,0.00,0.00,458.00,442.00,0.00,16.00,0.00,0.00,
2020,11,"AS","Alaska Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",26.00,5.00,2.05,0.00,1.02,0.00,1.93,0.00,0.00,155.00,77.00,0.00,21.00,0.00,57.00,
2020,11,"AS","Alaska Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",71.00,4.00,1.00,0.00,1.00,0.00,2.00,1.00,0.00,186.00,41.00,0.00,15.00,0.00,130.00,
2020,11,"AS","Alaska Airlines Inc.","FAI","Fairbanks, AK: Fairbanks International",90.00,14.00,3.15,0.00,10.41,0.00,0.44,0.00,0.00,696.00,255.00,0.00,426.00,0.00,15.00,
2020,11,"AS","Alaska Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",74.00,6.00,3.91,0.00,2.09,0.00,0.00,0.00,1.00,238.00,148.00,0.00,90.00,0.00,0.00,
2020,11,"AS","Alaska Airlines Inc.","GEG","Spokane, WA: Spokane International",100.00,10.00,3.22,0.00,2.36,0.00,4.42,1.00,0.00,365.00,98.00,0.00,65.00,0.00,202.00,
2020,11,"AS","Alaska Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",101.00,12.00,3.80,0.00,7.80,0.00,0.40,0.00,1.00,426.00,181.00,0.00,226.00,0.00,19.00,
2020,11,"AS","Alaska Airlines Inc.","IAD","Washington, DC: Washington Dulles International",29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"AS","Alaska Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",30.00,3.00,2.00,0.00,0.07,0.00,0.93,0.00,0.00,213.00,131.00,0.00,6.00,0.00,76.00,
2020,11,"AS","Alaska Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",29.00,1.00,0.00,0.00,0.03,0.00,0.97,0.00,0.00,155.00,0.00,0.00,4.00,0.00,151.00,
2020,11,"AS","Alaska Airlines Inc.","JFK","New York, NY: John F. Kennedy International",58.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,73.00,58.00,0.00,15.00,0.00,0.00,
2020,11,"AS","Alaska Airlines Inc.","JNU","Juneau, AK: Juneau International",235.00,33.00,6.00,3.47,14.40,1.00,8.13,8.00,2.00,1641.00,780.00,111.00,390.00,16.00,344.00,
2020,11,"AS","Alaska Airlines Inc.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",112.00,15.00,4.57,0.00,9.84,0.00,0.59,0.00,0.00,573.00,229.00,0.00,270.00,0.00,74.00,
2020,11,"AS","Alaska Airlines Inc.","KTN","Ketchikan, AK: Ketchikan International",117.00,22.00,7.10,1.68,9.79,0.00,3.42,3.00,7.00,910.00,262.00,240.00,305.00,0.00,103.00,
2020,11,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",261.00,22.00,6.89,0.00,7.97,0.00,7.14,1.00,0.00,959.00,541.00,0.00,165.00,0.00,253.00,
2020,11,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",359.00,26.00,16.43,1.00,2.58,0.00,5.99,3.00,0.00,2032.00,1352.00,158.00,62.00,0.00,460.00,
2020,11,"AS","Alaska Airlines Inc.","LIH","Lihue, HI: Lihue Airport",90.00,9.00,2.75,0.00,5.88,0.00,0.38,1.00,0.00,418.00,206.00,0.00,206.00,0.00,6.00,
2020,11,"AS","Alaska Airlines Inc.","MCI","Kansas City, MO: Kansas City International",58.00,5.00,0.00,0.00,4.57,0.00,0.43,0.00,0.00,124.00,0.00,0.00,111.00,0.00,13.00,
2020,11,"AS","Alaska Airlines Inc.","MCO","Orlando, FL: Orlando International",91.00,9.00,4.73,0.00,3.27,0.00,1.00,0.00,1.00,507.00,389.00,0.00,67.00,0.00,51.00,
2020,11,"AS","Alaska Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",30.00,3.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,168.00,32.00,0.00,35.00,0.00,101.00,
2020,11,"AS","Alaska Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",59.00,5.00,1.13,1.00,1.58,0.00,1.29,0.00,0.00,323.00,110.00,126.00,53.00,0.00,34.00,
2020,11,"AS","Alaska Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",31.00,2.00,0.98,0.00,0.02,0.00,1.00,0.00,0.00,158.00,127.00,0.00,2.00,0.00,29.00,
2020,11,"AS","Alaska Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",27.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"AS","Alaska Airlines Inc.","OGG","Kahului, HI: Kahului Airport",153.00,19.00,9.08,0.00,8.98,0.00,0.94,0.00,0.00,650.00,445.00,0.00,189.00,0.00,16.00,
2020,11,"AS","Alaska Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",30.00,1.00,0.91,0.00,0.09,0.00,0.00,0.00,0.00,93.00,85.00,0.00,8.00,0.00,0.00,
2020,11,"AS","Alaska Airlines Inc.","OME","Nome, AK: Nome Airport",29.00,5.00,1.31,1.71,1.98,0.00,0.00,2.00,0.00,316.00,71.00,139.00,106.00,0.00,0.00,
2020,11,"AS","Alaska Airlines Inc.","ONT","Ontario, CA: Ontario International",119.00,7.00,1.81,0.00,2.77,0.60,1.81,0.00,1.00,204.00,59.00,0.00,62.00,21.00,62.00,
2020,11,"AS","Alaska Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",155.00,7.00,4.10,0.00,2.12,0.00,0.78,0.00,0.00,279.00,196.00,0.00,54.00,0.00,29.00,
2020,11,"AS","Alaska Airlines Inc.","OTZ","Kotzebue, AK: Ralph Wien Memorial",29.00,6.00,2.72,1.45,1.83,0.00,0.00,3.00,0.00,298.00,186.00,29.00,83.00,0.00,0.00,
2020,11,"AS","Alaska Airlines Inc.","PDX","Portland, OR: Portland International",751.00,56.00,13.73,0.37,30.75,0.69,10.47,10.00,0.00,2075.00,744.00,15.00,739.00,20.00,557.00,
2020,11,"AS","Alaska Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",29.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,24.00,0.00,0.00,24.00,0.00,0.00,
2020,11,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",269.00,16.00,5.60,0.00,8.44,0.00,1.96,0.00,0.00,715.00,444.00,0.00,174.00,0.00,97.00,
2020,11,"AS","Alaska Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",29.00,2.00,1.00,0.00,0.13,0.00,0.88,0.00,0.00,97.00,41.00,0.00,7.00,0.00,49.00,
2020,11,"AS","Alaska Airlines Inc.","PSG","Petersburg, AK: Petersburg James A Johnson",58.00,10.00,0.77,0.15,2.69,0.00,6.39,1.00,0.00,417.00,37.00,3.00,134.00,0.00,243.00,
2020,11,"AS","Alaska Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",173.00,11.00,4.40,0.00,4.61,0.00,1.98,1.00,0.00,352.00,135.00,0.00,128.00,0.00,89.00,
2020,11,"AS","Alaska Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",29.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,99.00,99.00,0.00,0.00,0.00,0.00,
2020,11,"AS","Alaska Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",13.00,2.00,1.00,0.00,0.07,0.00,0.93,0.00,0.00,32.00,17.00,0.00,1.00,0.00,14.00,
2020,11,"AS","Alaska Airlines Inc.","SAN","San Diego, CA: San Diego International",385.00,23.00,4.01,0.00,10.21,0.00,8.78,1.00,3.00,1302.00,461.00,0.00,299.00,0.00,542.00,
2020,11,"AS","Alaska Airlines Inc.","SAT","San Antonio, TX: San Antonio International",30.00,2.00,1.91,0.00,0.09,0.00,0.00,0.00,0.00,188.00,183.00,0.00,5.00,0.00,0.00,
2020,11,"AS","Alaska Airlines Inc.","SCC","Deadhorse, AK: Deadhorse Airport",47.00,12.00,1.76,4.46,5.78,0.00,0.00,2.00,0.00,723.00,244.00,279.00,200.00,0.00,0.00,
2020,11,"AS","Alaska Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",3884.00,368.00,113.47,4.63,152.69,0.70,96.51,38.00,4.00,18098.00,8022.00,265.00,4232.00,16.00,5563.00,
2020,11,"AS","Alaska Airlines Inc.","SFO","San Francisco, CA: San Francisco International",270.00,12.00,4.84,2.84,1.32,0.00,3.00,1.00,0.00,667.00,211.00,225.00,30.00,0.00,201.00,
2020,11,"AS","Alaska Airlines Inc.","SIT","Sitka, AK: Sitka Rocky Gutierrez",29.00,10.00,4.42,0.00,2.89,0.00,2.68,1.00,0.00,271.00,120.00,0.00,66.00,0.00,85.00,
2020,11,"AS","Alaska Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",117.00,7.00,2.38,0.00,1.67,0.00,2.95,1.00,0.00,672.00,341.00,0.00,57.00,0.00,274.00,
